ponumber,invoice_quantity,invoice_dollars,freight,risk_score
69641,1,19.46,44.41,0.8444918364839449
24870,1,34.87,38.11,0.8437515752091789
24367,1,37.71,42.54,0.8436299192121661
63079,1,23.62,41.99,0.8433687570311952
48709,1,33.79,21.91,0.8431419246909525
79174,1,32.25,25.95,0.8416324424919437
18910,1,40.07,45.41,0.8416306786960017
78972,12,308.04,69.73,0.8415805179855036
33557,1,35.14,49.38,0.8414521304557725
12637,2,15.26,33.57,0.8411820223918136
44965,1,8.52,72.86,0.8409124093449423
30428,1,22.37,32.93,0.8407997725661113
38441,1,25.0,31.34,0.8398790083322147
58291,1,19.44,53.05,0.8398685221406369
68273,1,37.39,47.66,0.8398041101686973
59388,4,83.76,80.99,0.8390385799558298
44297,2,11.7,75.18,0.8386151593826217
24817,1,39.14,55.51,0.8385035212041512
19443,4,80.48,25.68,0.8384019688204075
50246,1,43.12,40.51,0.8376100872365113
38959,1,24.74,47.12,0.837550886048962
21631,1,27.8,49.28,0.8373526238363833
37563,1,48.31,24.08,0.8371379819697004
70386,1,31.69,24.38,0.8367657515959802
20351,2,9.32,35.87,0.8356184611688585
22799,1,26.01,94.52,0.835217098629033
18578,2,47.22,33.05,0.8351072349593526
29966,2,40.14,29.32,0.8347312514260151
33234,1,40.47,29.85,0.8346779293991838
59313,1,43.33,25.33,0.8340281018970861
27081,1,39.82,37.2,0.8330511861346289
37155,1,41.15,39.22,0.8324798584562145
86886,2,15.48,61.68,0.83221704257656
45917,1,36.83,47.68,0.8321629541967477
61040,1,38.42,31.19,0.832059122146496
62783,1,33.79,22.9,0.8319749231492399
24153,2,11.7,46.22,0.8312301915259772
93265,1,46.68,53.03,0.8308893247157592
56680,1,40.24,50.17,0.8308817684813348
79662,3,23.91,46.29,0.8307722048223718
39068,2,9.32,30.93,0.8307705516132116
38169,1,29.36,35.51,0.830349169743436
48939,1,32.34,40.74,0.829913442505154
26617,1,32.47,33.28,0.829532016610853
12256,1,33.56,34.06,0.829531193219605
89436,1,45.28,58.53,0.8292750368868874
58788,1,50.76,45.79,0.82887440034217
74858,1,54.24,26.66,0.8288508600423026
13992,1,37.94,55.17,0.8288157861386554
85972,1,49.42,38.76,0.8286226310057169
96051,1,37.23,15.65,0.8281963602109569
82844,11,376.53,41.59,0.8277538932247429
61121,3,199.5,52.8,0.827240532252117
28486,2,25.18,46.57,0.827194658547215
61358,1,54.65,26.13,0.8270331137433087
98538,1,35.08,52.01,0.8269102904488618
59762,1,52.03,33.5,0.8264694263054114
34666,5,70.55,33.4,0.8264367226947378
55693,1,38.31,47.6,0.8264060334666244
94414,2,14.48,39.48,0.8263233446658587
40851,1,63.9,16.96,0.826118956577936
44421,2,24.94,81.13,0.8259041222678354
81775,4,192.6,46.67,0.8256151873693729
49538,4,97.64,28.26,0.8255741470483297
67036,3,22.98,77.72,0.8251349333108198
67152,1,44.26,38.2,0.8250438371061597
73644,2,47.88,53.73,0.8242648236093717
16028,23,439.99,42.19,0.8238547574746505
36958,3,49.26,17.98,0.8237682301117384
59496,1,37.56,69.57,0.8232429044155992
12909,1,68.38,64.54,0.8231889211598498
89161,1,60.28,45.36,0.8222969331641281
46541,1,62.96,29.05,0.8222864423222773
23897,1,73.16,49.03,0.821545385147194
76684,2,33.68,36.05,0.8214513995880341
19983,1,60.58,50.54,0.8212525829056478
91085,1,53.41,22.72,0.8211230319734149
73190,2,27.46,74.16,0.8210059231900059
69790,1,56.44,32.11,0.8208297786983827
86943,1,70.06,33.01,0.8206798987765581
34185,8,284.56,20.69,0.8206236377164404
28127,1,37.78,50.19,0.8206181153838091
31071,1,40.24,39.31,0.8202825895324112
29997,1,50.38,33.58,0.8197209132248262
99052,3,11.94,30.45,0.8194275550009382
82654,1,56.27,77.8,0.8193585390442165
68838,1,46.36,23.14,0.8189593542210096
56378,2,28.38,30.42,0.8187076848536486
51849,1,46.42,70.71,0.8183050689760113
45463,1,56.6,32.74,0.8178499823548924
59215,2,32.14,36.06,0.8176378370244939
85322,2,31.98,40.91,0.8176158643344671
31395,6,313.74,43.79,0.8175390360889688
69802,10,159.4,36.01,0.8174969579357827
92229,1,40.75,29.77,0.8174178875963862
21225,1,40.2,31.64,0.817070402080193
74978,1,76.76,59.22,0.816957497776856
30577,1,47.23,37.52,0.8168751872598057
55976,7,184.73,51.02,0.8165239835396987
57262,2,24.5,51.01,0.8165141339325184
55585,1,65.57,30.44,0.816432540508116
74041,1,44.36,36.43,0.8159770348843195
25325,1,71.5,38.72,0.8158815221394302
38117,1,56.77,22.57,0.8154305468293712
98150,2,25.12,41.48,0.8152700139171668
80665,1,15.34,47.25,0.8151352282239954
81022,1,77.52,46.52,0.8148478651841267
18762,1,58.97,39.95,0.8144267156473013
36478,1,45.18,17.56,0.8143646042792092
53732,2,32.84,34.16,0.8143543772531594
61225,5,323.95,47.51,0.8143371991858774
61134,2,20.5,54.31,0.8142922224943376
21144,1,43.98,35.59,0.8137231720881068
16028,22,1147.52,59.56,0.8125178101934205
90980,34,2012.12,75.31,0.8124503928027679
11803,1,33.54,33.57,0.8122806249680978
58839,2,45.74,24.52,0.8120990194535213
44642,2,36.68,35.16,0.8118841621189634
99927,1,44.82,45.52,0.8118001016813712
43059,2,33.88,39.75,0.8117693689265335
46847,12,256.56,38.21,0.8115213214454231
94074,1,7.63,36.21,0.811419078001369
24571,2,17.4,50.17,0.8112264874195378
62041,7,374.08,30.43,0.8107395113886068
74108,7,28.07,29.04,0.8104682424477954
42217,6,125.64,86.69,0.8102395518459659
71456,2,42.6,36.65,0.8101275049855322
16129,2,42.16,46.02,0.8101094351337487
72651,1,40.29,41.58,0.8100750645062638
83166,4,19.44,63.07,0.8100530515064202
44867,2,47.36,32.53,0.8097709528317757
16849,6,271.08,19.02,0.8097655548154137
56494,6,437.7,51.1,0.8095830022969503
98302,2,36.28,46.99,0.8095324718251498
31738,1,50.59,35.44,0.8093504291888446
22255,1,68.68,46.57,0.8093076917184695
55866,1,78.43,49.72,0.8092561214052768
75314,3,17.61,42.0,0.8092240398643886
14951,1,47.76,19.25,0.8090233423501547
86125,2,33.36,37.12,0.8087757306837374
12242,1,44.03,28.86,0.8081168343716225
74816,2,41.3,60.85,0.8081160639225398
32753,1,74.65,61.55,0.8080893379710643
82140,2,41.4,45.64,0.8080625295955864
45332,2,33.88,47.62,0.8075991041910026
91780,1,48.15,53.87,0.8075832789730996
29781,3,14.58,45.49,0.8072042559933239
24526,2,48.82,18.15,0.8067209859082736
24251,1,65.03,44.35,0.8066915780755475
24425,1,49.33,52.59,0.8063552947090655
39663,2,47.54,25.96,0.806225837728826
81829,25,1336.5,43.22,0.8056179375644246
85164,1,20.65,41.01,0.8054826047520618
57799,3,34.23,60.75,0.8054533459017877
90783,1,62.52,61.57,0.8053269247794141
85332,1,3.71,55.98,0.805105698796752
41845,1,69.62,31.24,0.8050845843623716
65112,9,516.96,45.64,0.8050787872958116
40348,1,52.9,42.25,0.8050713627287784
94615,2,25.18,21.03,0.8048630324463732
97519,1,66.44,39.44,0.8048221462978451
17959,1,70.42,43.33,0.804156921658652
97956,2,98.8,46.34,0.8041042217176366
81050,1,52.72,55.63,0.8036813660612079
26739,4,137.48,34.95,0.8034293609445065
59660,1,60.71,40.48,0.8033681162859213
29155,1,4.41,39.27,0.80294418629725
66922,1,77.68,31.87,0.8029320520488684
98381,1,68.36,30.81,0.8028645453414176
24999,14,674.1,48.42,0.8028201738560623
57395,3,17.07,32.95,0.8024895434382462
98245,7,181.16,81.45,0.8024766570770844
67712,3,61.05,9.55,0.8023613569154295
69677,1,67.8,53.79,0.8020012748152272
24466,3,64.8,28.62,0.8019483115891586
31905,11,247.94,49.36,0.8018620262373295
63697,2,38.4,43.89,0.8015760336865039
62180,2,127.78,75.98,0.8014823319633566
78875,1,77.21,17.2,0.8014603925947932
85615,4,150.24,83.66,0.8010893478508856
50565,1,43.27,33.25,0.8009599632440774
75671,2,38.92,68.37,0.80092813206244
94123,2,44.44,37.43,0.8008093121299271
10398,2,29.36,44.7,0.8007293482302644
96809,2,60.12,53.36,0.8006857530804893
83584,4,45.04,68.32,0.8005853538905434
20495,1,46.92,52.63,0.8004726544927048
64793,1,33.79,47.41,0.799886106516267
75828,1,60.28,65.52,0.7998114146763663
22879,2,44.74,48.39,0.7997656831811846
61790,1,66.7,45.47,0.7997250235627595
64721,1,71.44,33.73,0.7997226271378847
21598,1,75.07,40.04,0.7993662404005386
75577,2,52.2,54.96,0.7993529444493526
25066,3,12.12,34.34,0.7992754632255374
61592,2,49.38,58.14,0.7990356182167171
17134,2,143.14,34.62,0.7988825604309011
24555,3,33.39,73.05,0.7985025714762828
87471,1,21.94,38.93,0.7984881284292684
52742,2,139.88,43.67,0.7983653194292923
60294,2,24.24,38.2,0.7982620878580091
59650,1,65.94,51.58,0.7976044552738101
60241,2,61.94,47.75,0.7975963717015909
30046,2,55.18,50.86,0.7972160797951358
28096,1,23.94,40.09,0.7961656749048378
30451,1,73.06,60.6,0.7955162508213188
12381,1,61.17,75.46,0.7952891520338237
89027,2,33.68,26.68,0.7950195715154329
42459,1,71.69,37.8,0.7950046779219091
32874,2,10.7,56.69,0.7949272643184062
31140,2,67.08,54.08,0.7935714064344104
54329,4,59.04,60.54,0.7934404842453152
85162,23,742.44,96.54,0.7932446403973635
63842,3,10.77,35.11,0.7928660686261944
80730,1,69.89,31.48,0.7926344489956171
95062,3,24.69,58.12,0.7925974912176539
70780,7,174.16,74.95,0.7925190412941959
64736,2,48.72,23.07,0.7923637645600246
72772,1,27.48,41.7,0.7923583039299276
79919,3,23.22,49.61,0.7922283567447873
81013,2,51.02,64.23,0.7915276104045375
60006,1,27.48,34.66,0.7913680409282742
38328,2,12.86,44.34,0.7913203579179353
36529,27,1297.89,58.77,0.7909694639290428
32116,2,37.98,44.22,0.7905555555803125
21126,2,49.36,41.27,0.7902903347437167
23128,4,150.84,39.45,0.7899715697708993
16323,3,70.83,36.02,0.7899015278084347
45494,2,112.18,60.93,0.7898628931684396
42542,32,886.4,44.34,0.7895564568271665
18963,6,105.06,36.7,0.7893516710224207
59485,2,62.8,40.22,0.7890773375409245
48283,38,1830.46,58.92,0.7890614728173289
86213,2,53.48,57.16,0.7890239372633397
99134,1,44.55,39.74,0.788998700583948
48628,73,4029.6,86.53,0.7887936448138785
10273,1,70.86,35.38,0.7887698916075753
54243,27,1021.41,80.0,0.788766911984252
50782,2,55.68,67.13,0.7886305872448535
88189,1,76.22,34.52,0.7886249132031005
31168,2,53.58,45.04,0.7879296532478087
32034,2,53.58,21.79,0.7878585031849311
88833,2,56.28,35.01,0.787651049068396
36785,3,22.98,48.31,0.7871281634737991
54894,2,62.1,42.29,0.7870723831075636
15011,6,147.66,70.49,0.7870174363134901
65616,4,306.36,48.39,0.786993367580908
70027,2,60.12,52.46,0.7869751144197552
22906,1,76.79,25.04,0.7868071192313266
28309,10,727.8,55.9,0.7865267118927551
42139,67,4460.86,82.2,0.7865179072813846
33945,6,33.36,53.32,0.7863143782070257
52591,2,51.76,77.34,0.7853974407776544
42139,57,4413.51,87.56,0.7853954109259886
78778,2,53.26,52.16,0.7850747511389515
60458,2,140.58,41.93,0.7849696413829439
20170,15,656.4,59.73,0.7845012851596249
42139,52,4139.2,78.58,0.7844651773785478
85272,2,43.58,49.67,0.7844216681481033
77376,2,61.94,43.92,0.784134997512185
64830,3,114.63,38.26,0.7836568353209129
42139,50,1127.0,70.55,0.7834313066083448
64680,19,80.56,43.04,0.7833873735873342
25389,5,27.95,34.65,0.7828070351220825
48938,8,77.68,52.2,0.7827257425634653
33014,3,36.75,45.81,0.78254120602117
93497,2,73.66,37.32,0.7824328734786861
75463,1,43.47,47.93,0.7822821346953743
77743,2,80.4,44.92,0.7821323629480466
80234,4,16.96,87.38,0.7818421524989161
21833,2,92.72,27.02,0.7817741944370014
48628,54,2197.26,96.49,0.7817233190880823
36439,3,28.26,73.18,0.7816379344796901
76346,3,30.33,25.8,0.7816087485898111
92001,2,68.46,51.35,0.7814655626334864
13804,2,75.04,56.52,0.7814008502027954
36529,38,389.5,81.53,0.7813838928888974
84599,6,317.4,55.58,0.781226307549739
52675,4,40.08,28.8,0.7811127427410238
18784,6,392.22,35.73,0.7810664118576076
96614,6,148.98,53.53,0.7804932685963246
38470,2,77.62,35.41,0.7799080138512346
56543,37,474.34,85.38,0.779752959491272
68628,3,59.22,50.89,0.7796715279232014
78369,2,76.38,40.52,0.7789545499598001
89893,24,1353.6,50.02,0.7789309588164501
33820,3,25.56,43.3,0.7788729514357862
56207,2,78.46,60.68,0.7788226969830861
44800,2,100.46,35.62,0.7787274669740176
19450,2,99.76,25.72,0.7784935694903355
40107,9,420.66,36.84,0.7784542738042637
29407,3,25.05,42.61,0.7784179624501439
48326,2,47.66,29.75,0.7783949845742414
64656,4,26.84,45.88,0.7783553772400502
92133,1,47.84,51.0,0.7781341803150321
38822,3,33.75,58.29,0.7779053678331681
31211,2,26.24,65.12,0.7776016590802849
39045,3,38.1,31.32,0.7774692678350078
95531,6,25.44,77.34,0.7774586731526805
27032,5,247.7,88.35,0.7771155211838898
57148,1,18.34,42.64,0.777034614749526
49671,2,75.66,44.94,0.7770123990268394
46014,2,28.58,35.21,0.7769804155065412
50262,5,19.6,57.11,0.7766370028285274
65277,3,54.75,54.47,0.7761546631240994
56727,2,33.68,39.77,0.7758254686770366
79730,2,75.04,57.77,0.7756778104191879
28673,5,32.8,53.04,0.7755807352142493
76967,2,74.34,35.24,0.775497739876108
67727,2,49.8,76.78,0.7751629242326996
31836,2,74.9,47.52,0.7751049583720974
55024,2,121.42,30.29,0.7750886513926541
29802,2,96.14,54.34,0.7749989345396587
90980,79,5930.53,109.4,0.7749081076976116
86802,35,246.4,62.18,0.7748562798663533
94950,2,96.14,36.42,0.7745046004178712
54243,36,754.92,67.13,0.7744304949706546
83526,13,907.92,72.5,0.7742451168656823
91838,3,53.82,35.48,0.7739131617079588
74132,4,65.68,37.07,0.7738189890078986
98054,1,11.12,42.62,0.7737436086453598
87545,6,75.36,33.23,0.7729144004781232
69840,2,110.58,75.64,0.7729093931349891
10104,11,628.21,29.3,0.7728831853155765
36153,1,65.55,36.04,0.7724267759849188
16784,3,99.12,34.68,0.7723100404354862
89025,2,119.52,60.68,0.7722970985078709
89243,3,100.71,48.29,0.7722251551715047
76302,18,326.52,56.48,0.7720987045564933
52463,2,123.4,42.39,0.7720691397167949
53779,2,108.96,70.81,0.7718284699813185
31682,4,17.88,45.0,0.7712977129811813
58926,2,75.4,69.29,0.771176063892894
28230,76,2833.28,97.89,0.7708632197625948
15069,2,72.46,50.02,0.770840429085822
69988,2,74.34,35.02,0.7708333637975109
79543,2,88.2,54.83,0.770805534130943
12732,2,68.9,33.28,0.7703880443506907
43634,7,119.77,88.32,0.7701304601661636
28693,3,131.94,52.25,0.7699624745960585
97901,23,406.64,72.92,0.7699622373956854
21201,2,98.8,24.11,0.7697292713574193
32012,2,87.96,54.01,0.7694315049699
49955,2,83.6,69.47,0.7692303694863424
31328,2,100.74,28.46,0.7689298293936633
93846,3,59.73,70.63,0.7688894648654144
42596,33,2545.62,61.44,0.7687627510470822
81829,55,2087.25,79.21,0.7685244813206926
62695,3,37.05,37.05,0.7683507414664175
28008,3,42.57,37.45,0.7682677561317677
76944,3,44.49,62.38,0.768254316214029
42542,43,2349.95,70.76,0.7680864063801002
81829,57,3808.74,92.77,0.7678853808846968
72426,2,86.62,33.68,0.7678591327829392
71020,2,104.34,29.84,0.7678514995628969
78059,2,112.8,42.11,0.7678137423960019
51564,1,69.74,69.33,0.7677553967093016
90980,79,2734.19,105.61,0.7675533485594499
22633,52,2172.04,100.62,0.7675396785175386
84328,3,84.18,40.01,0.7673315337006028
47839,27,716.58,50.45,0.7670445356422161
73783,2,94.8,36.21,0.7668463299840407
24315,2,123.7,29.38,0.7667085021957227
30965,2,68.74,31.44,0.7658459893365889
97074,2,111.02,40.98,0.7658176365376119
10742,2,96.5,37.4,0.7657537293889999
83292,4,34.08,42.52,0.7655612019996569
26185,4,35.64,49.09,0.765542708553588
11722,19,422.18,71.05,0.7653134193583153
11831,4,189.56,49.67,0.764835399459104
38891,3,44.28,47.07,0.7646365651475304
35842,2,101.18,26.12,0.7645910219885125
81044,3,19.11,43.08,0.7642782325167425
86103,59,3824.97,66.88,0.7637566459969338
16028,67,3486.01,86.77,0.7636295503798634
99678,2,75.56,43.88,0.763499330096043
47606,3,44.49,41.21,0.7633882917667016
81804,2,126.18,40.46,0.763269208015379
94212,2,72.46,38.17,0.7629704235690411
18563,12,121.2,57.36,0.7625603204251836
86103,58,3271.2,86.05,0.7625288733971054
63211,2,79.52,34.16,0.762517441435832
45575,3,19.8,38.8,0.7624833084058025
51231,7,49.28,35.5,0.7624746630727064
54305,2,46.92,65.36,0.7623368937111109
18346,2,123.26,48.93,0.7623138126621385
63717,2,146.56,51.54,0.762289100436786
67587,6,47.04,31.1,0.7622507481635306
82657,1,64.26,45.5,0.7620662330828089
41528,31,1364.93,38.47,0.7618820909661713
62301,2,83.08,56.0,0.7618727299355418
47639,2,98.8,34.16,0.7618423542844831
42563,28,822.08,50.08,0.7616120580531864
12745,3,19.26,46.3,0.7614419082235315
56025,5,39.2,40.73,0.7611400733964844
27032,1,66.19,34.17,0.7609266834988828
62390,2,87.74,53.06,0.7606956424398261
82642,2,81.5,27.03,0.7606807426646582
86196,2,122.82,67.25,0.760564129493842
70252,18,769.32,60.02,0.7604714051473168
82542,13,306.02,36.17,0.7603823273416459
33587,3,66.87,67.11,0.7603221119541503
33967,2,97.76,28.29,0.7602736464566517
81829,63,1537.83,92.66,0.7601683816506464
45353,3,52.92,40.11,0.760075035646536
42542,59,2902.21,116.5,0.7600173812980064
23582,2,90.88,57.47,0.7599921848860005
46659,2,114.8,43.48,0.7598910116234985
67322,2,96.3,51.34,0.759813765130943
67434,81,388.8,100.4,0.7596565686942727
85615,10,48.4,34.97,0.7594400682339301
98651,3,18.6,39.28,0.7593996655250101
33040,3,51.84,57.63,0.759258640983965
47289,2,121.34,20.47,0.7591552554696864
94570,2,114.8,61.69,0.7590996866297953
53978,3,166.68,66.17,0.758902096943445
86435,27,530.28,53.72,0.7587655704806128
58551,2,112.04,35.67,0.7586329301368014
30030,13,818.48,51.45,0.7583838556855642
30989,2,114.12,47.99,0.7580404513886269
24250,4,67.8,57.53,0.7578543333593829
55611,4,70.76,71.24,0.7576971112727835
92387,5,118.05,39.61,0.7576883708269231
62495,2,154.42,36.65,0.7576021709592746
66843,9,43.74,49.0,0.7574508142448151
86802,57,4215.15,75.91,0.7573606301880736
10398,2,98.52,21.16,0.7572353108032062
28743,3,121.14,62.09,0.7571811850327734
57255,2,136.08,29.13,0.7571496613649381
52788,2,93.48,81.54,0.7570052141001156
31840,4,55.4,70.58,0.7569823046804469
74063,3,25.62,68.36,0.7569320654960712
26935,4,58.92,27.33,0.7564288623484274
51630,53,3125.41,76.57,0.7563725639586596
76134,2,114.8,52.62,0.756354800352705
70533,2,133.82,16.06,0.7563226646315521
72086,2,53.08,46.52,0.756252332742511
46187,4,37.28,43.58,0.755931303855421
58719,5,114.3,54.92,0.7556675153916439
44912,4,40.08,30.17,0.7556245894886211
99673,2,131.32,45.08,0.7555130753229278
89642,2,93.48,68.37,0.7554908228963547
94385,7,25.97,55.85,0.7552225007427337
70855,2,44.44,27.68,0.755046646602528
40695,2,80.5,36.81,0.7545375922028726
78972,52,3385.2,93.93,0.7545364789521226
45995,3,99.03,45.78,0.7542663659073742
33193,8,556.96,42.55,0.7540977746770365
59695,2,121.16,27.36,0.7540324163686136
12859,4,129.12,43.53,0.753987687592373
10618,2,136.48,44.6,0.7537224209072253
36529,56,2101.12,75.5,0.753540779757069
56091,2,121.52,24.95,0.7534322154819209
73600,2,134.84,34.44,0.7533313032635314
62106,3,99.9,78.66,0.7529382409191521
19764,3,136.89,20.28,0.7525198766751259
73081,33,2353.23,79.59,0.7524803493401435
36221,25,1698.0,78.15,0.7521107588179212
94404,65,3426.8,111.48,0.7519039540182635
22923,3,114.63,72.01,0.7517936371193172
10203,15,108.6,53.97,0.7513708102805249
82301,5,263.6,42.56,0.7512086565268405
71544,6,244.14,74.82,0.7511360583211129
42585,2,149.3,74.69,0.7511310403946748
64273,2,60.58,55.31,0.7509979115105865
91403,3,66.87,33.51,0.7507251496485239
15699,2,158.66,50.72,0.750558215592892
16141,3,57.39,33.57,0.7503585169541732
67373,1,24.54,27.32,0.7503467290731516
49026,1,23.46,45.94,0.7501372500275664
31872,2,137.7,59.73,0.7500734807846415
87333,3,58.32,74.2,0.7500118724805211
82514,2,143.94,54.23,0.7496427425215746
14824,3,169.2,40.82,0.7495638980938885
47824,1,8.24,49.57,0.7493469745489816
57752,2,136.08,58.24,0.7491530838648126
67434,61,3957.68,111.01,0.7490291638549161
52193,3,106.56,47.09,0.7489842467000515
87537,58,3905.14,75.95,0.7489421254974656
37811,2,143.94,52.07,0.7486442661870191
86874,6,55.92,56.7,0.7486428071736257
95623,3,173.22,50.1,0.7486032728320644
96329,2,128.46,28.49,0.7485243474279776
16470,2,38.48,78.96,0.7484887867808756
31640,5,82.1,37.01,0.7483674437704503
19858,40,3064.8,85.18,0.7483634705181388
31566,5,68.85,31.99,0.7482840685221928
99906,2,139.88,59.66,0.7481967305801648
64666,21,548.1,74.56,0.748118255400465
56543,67,4280.63,165.64,0.7480564369367058
52806,4,58.72,49.92,0.7480229200753632
53236,5,71.45,43.55,0.7479201416840485
91310,2,106.34,81.4,0.7478470305250408
47566,8,236.48,28.48,0.7478273696857579
54059,3,28.26,71.4,0.747792584649882
94404,65,763.1,99.75,0.7477457420417752
75665,5,383.1,53.61,0.7476758436097408
34744,3,133.32,67.05,0.7474994472496013
18122,1,66.92,41.61,0.7474426419529214
67434,80,3027.2,119.13,0.7473304613820977
76191,2,129.66,29.17,0.7472124985141172
16063,2,113.54,19.67,0.7471866318250862
53103,2,143.68,33.43,0.7470296876845748
94404,65,1294.15,102.38,0.7467940399025379
95818,2,143.9,24.78,0.7466499968197242
75447,1,68.68,33.21,0.7465938492160173
85178,36,1813.32,70.27,0.7463704757371659
78458,2,27.7,68.6,0.7462784885201239
87537,49,2858.66,76.03,0.7461404223714851
13148,43,2391.23,95.9,0.7459303706559549
36939,3,72.39,36.94,0.7458294778290436
53250,2,97.24,53.8,0.7457686474989579
94591,3,64.14,31.6,0.7456417673972808
73146,1,52.17,42.54,0.7455028750295407
83491,4,167.08,69.13,0.7455028603904714
25145,40,1342.8,54.6,0.7454033324170344
90296,24,1447.44,95.21,0.7451274590275367
13175,12,695.28,43.1,0.7451007308977389
96614,7,458.01,41.74,0.744981894313371
78071,10,522.3,41.86,0.7448619159264473
55843,1,73.79,69.32,0.7447439786598984
49159,3,219.84,69.6,0.744359805985553
41528,47,2727.88,85.56,0.7441541219203839
68555,3,99.12,40.36,0.7441301478955588
87351,1,30.76,31.28,0.7441119787933229
48039,2,153.24,43.5,0.7440309174775792
15127,19,1243.17,65.29,0.7437521948339566
82067,7,28.98,62.38,0.7437114172064561
86695,2,146.28,26.1,0.7434698374677275
15819,8,268.64,63.0,0.743386050566928
80865,30,657.6,82.0,0.7432293170019335
13557,2,112.8,30.36,0.7431732463280004
36927,6,75.48,36.12,0.7431592041290855
54243,47,945.64,79.96,0.7431130899955833
66572,6,56.52,75.11,0.7430859851752099
26687,7,43.4,42.1,0.7430472355315592
82187,3,151.77,45.34,0.7430170817551535
19330,6,35.1,55.34,0.7429044874098687
81102,59,1385.91,66.49,0.7427985510073275
63140,3,76.65,31.58,0.7426866876265835
35369,3,76.53,48.58,0.7426660374076267
84673,2,108.04,43.91,0.7423583325480052
77343,38,2375.76,64.71,0.7423170551739593
21634,2,153.2,34.93,0.7422139526027639
28230,87,4416.12,138.33,0.7420837309753779
77661,5,56.3,45.6,0.7418915097079799
67434,96,513.6,128.79,0.7418880599476583
89125,22,1095.38,82.03,0.7417668453419042
41661,3,70.86,54.9,0.7415891417538228
89893,49,1877.19,92.74,0.741585414212466
79815,3,173.22,65.59,0.741583123933833
76098,3,110.19,60.95,0.7414901995911156
85178,48,1171.68,61.27,0.7413393064015904
41339,5,71.7,30.21,0.7412367209537978
94404,97,355.99,104.09,0.7409631858590445
78093,3,38.01,48.99,0.7408979138844927
42596,59,329.81,72.96,0.7408788856600208
59587,4,78.56,32.01,0.7408032282661499
81102,70,3491.6,108.44,0.740607279671092
54562,1,11.07,33.92,0.7404150923807671
73081,47,2741.98,87.02,0.7403875613512196
59478,2,63.74,50.58,0.7403769353650257
62255,1,23.54,40.77,0.7403224817345262
51630,63,1149.75,105.82,0.7402911808187742
37780,5,68.1,48.59,0.7401952859375727
49509,15,697.5,80.51,0.7401435712714386
17505,23,1794.0,53.89,0.7401415346500655
36818,2,76.84,37.26,0.7400184151225271
48628,98,6877.64,83.96,0.7399617940439779
31701,2,145.56,56.93,0.7398503096644347
70363,3,166.26,28.84,0.7397111320747318
28230,97,7635.84,144.99,0.7396931657131868
53460,6,30.9,45.08,0.7396774625049923
48628,99,6079.59,114.67,0.7396194855803706
24240,1,20.58,82.78,0.7396061584877442
44071,1,39.6,27.27,0.7396003536893527
36352,22,726.88,49.38,0.7395693476656535
19710,36,1706.4,91.2,0.7394925231090834
97194,20,1189.4,58.94,0.739213179481993
38031,2,158.68,36.01,0.7388260690125059
38816,14,132.86,41.81,0.7388161530444406
58572,3,100.38,9.62,0.7386983976861055
57785,20,1109.2,50.26,0.7385562547768142
